"","Year","Period","Geo Level","State","State ANSI","Category","Measure","Metric","Chemical","Type","Domain Category","Value"
"1758",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","(D)"
"1759",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (COPPER ETHANOLAMINE = 24409)","(D)"
"1760",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)","(D)"
"1761",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","(D)"
"1762",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)","(D)"
"1763",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","(D)"
"1764",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)","(D)"
"1765",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (KANTOR = 129108)","(D)"
"1766",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","0.037"
"1767",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","(D)"
"1768",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)","(D)"
"1769",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","(D)"
"1770",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","(D)"
"1771",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","(D)"
"1772",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)","(D)"
"1773",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)","(D)"
"1774",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","(D)"
"1775",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAZAQUIN = 44501)","(D)"
"1776",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)","(D)"
"1777",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","(D)"
"1778",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","(D)"
"1779",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","(D)"
"1780",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","(D)"
"1781",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","0.187"
"1782",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","0.124"
"1783",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","(D)"
"1784",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)","(D)"
"1785",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","(D)"
"1786",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)","(D)"
"1787",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)","(D)"
"1788",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (ETHEPHON = 99801)","(D)"
"1789",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)","(D)"
"1790",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)","(D)"
"1791",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)","(NA)"
"1792",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","(D)"
"1793",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","(D)"
"1794",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)","(D)"
"1795",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","(D)"
"1796",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","10.5"
"1797",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)","(D)"
"1798",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","2.8"
"1799",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","(D)"
"1800",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","(D)"
"1801",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","3.4"
"1802",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","(D)"
"1803",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","(D)"
"1804",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","(D)"
"1805",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","(D)"
"1806",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","(D)"
"1807",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYDIFLUMETOFEN = 90110)","(D)"
"1808",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","(D)"
"1809",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","(D)"
"1810",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)","(D)"
"1811",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","(D)"
"1812",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)","9.5"
"1813",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)","(D)"
"1814",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","(D)"
"1815",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","(D)"
"1816",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (COPPER ETHANOLAMINE = 24409)","(D)"
"1817",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)","(D)"
"1818",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","(D)"
"1819",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)","(D)"
"1820",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","(D)"
"1821",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)","(D)"
"1822",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (KANTOR = 129108)","(D)"
"1823",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","2.1"
"1824",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","(D)"
"1825",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)","(D)"
"1826",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","(D)"
"1827",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","(D)"
"1828",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","(D)"
"1829",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)","(D)"
"1830",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)","(D)"
"1831",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","(D)"
"1832",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAZAQUIN = 44501)","(D)"
"1833",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)","(D)"
"1834",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","(D)"
"1835",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","(D)"
"1836",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","(D)"
"1837",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","(D)"
"1838",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","2.6"
"1839",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","1.8"
"1840",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","(D)"
"1841",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)","(D)"
"1842",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","(D)"
"1843",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)","(D)"
"1844",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)","(D)"
"1845",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (ETHEPHON = 99801)","(D)"
"1846",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)","(D)"
"1847",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)","(D)"
"1848",2021,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)","(D)"
"1849",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","(D)"
"1850",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","(D)"
"1851",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)","(D)"
"1852",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","(D)"
"1853",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","61"
"1854",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)","(D)"
"1855",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","65"
"1856",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","(D)"
"1857",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","(D)"
"1858",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","66"
"1859",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","(D)"
"1860",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","(D)"
"1861",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","(D)"
"1862",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","(D)"
"1863",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","(D)"
"1864",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYDIFLUMETOFEN = 90110)","(D)"
"1865",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","(D)"
"1866",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","(D)"
"1867",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)","(D)"
"1868",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","(D)"
"1869",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)","61"
"1870",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","66"
"1871",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)","(D)"
"1872",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","(D)"
"1873",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","(D)"
"1874",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (COPPER ETHANOLAMINE = 24409)","(D)"
"1875",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)","(D)"
"1876",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","(D)"
"1877",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)","(D)"
"1878",2021,"YEAR","STATE","FLORIDA","12","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","(D)"
